,0,1,2,3
3923,0.3498556299808631,0.0021462259322185453,0.6305865818292865,0.01741156225763189
2929,0.1606240477306989,0.11933831845562472,0.038552782728348015,0.6814848510853283
692,0.06304702162926108,0.5842003434246913,0.004713491213754624,0.34803914373229294
3068,0.05864434107210944,0.13165999362654085,0.7929495403047839,0.01674612499656579
1093,0.12195151531014364,0.28494861857090487,0.02774935674081797,0.5653505093781336
247,0.027463653701038263,0.14620712405782504,0.0046865844653504705,0.8216426377757862
1082,0.23241761283762452,0.026961402402997426,0.7369287082308563,0.0036922765285217415
878,0.5321889018096859,0.24078094341349257,0.22681724832993277,0.00021290644688879424
2234,0.34813076582331026,0.018118110766101203,0.30803887766360644,0.3257122457469821
1436,0.7570640035001228,0.07193127537369301,0.13865717170225045,0.03234754942393381
1281,0.020165006997138593,0.9193596185913121,0.058655801882996614,0.0018195725285526981
1988,0.001835647150667614,0.19947182835875643,0.5976267797506603,0.2010657447399158
4969,0.2990984431946363,0.26722219659483487,0.42992009051436614,0.003759269696162756
4969,0.2990984431946363,0.26722219659483487,0.42992009051436614,0.003759269696162756
2960,0.33702330641251826,0.09824649547141306,0.0357626593862964,0.5289675387297723
2960,0.33702330641251826,0.09824649547141306,0.0357626593862964,0.5289675387297723
2960,0.33702330641251826,0.09824649547141306,0.0357626593862964,0.5289675387297723
1588,0.005973372550018616,0.009884292495940434,0.4127102218800891,0.5714321130739518
1588,0.005973372550018616,0.009884292495940434,0.4127102218800891,0.5714321130739518
1588,0.005973372550018616,0.009884292495940434,0.4127102218800891,0.5714321130739518
4354,0.5756824852480861,0.00720589674445539,0.13650520068437602,0.2806064173230826
1207,0.2675829779486189,0.02292529040306691,0.7009198516032104,0.008571880045103692
263,0.21357983469682734,0.0010855425186798876,0.29182981632506555,0.49350480645942724
958,0.0754917573276661,0.6670398357115955,0.2543105720690713,0.0031578348916669447
1800,0.5964857574879205,0.37477739223013534,0.010242665937169496,0.01849418434477467
4161,0.05375476774417092,0.543509943978358,0.40249923248463304,0.00023605579283810456
4161,0.05375476774417092,0.543509943978358,0.40249923248463304,0.00023605579283810456
1165,0.02642197750347397,0.0598291632357703,0.07182550052902091,0.8419233587317348
4154,0.0033792689144491834,0.037295207208025524,0.7399308241408866,0.2193946997366387
2119,0.4632291906028586,0.10158998924461647,0.05801530287680823,0.37716551727571657
2503,0.8165627877844792,0.06267513000709332,0.0066553227284068175,0.11410675948002066
4221,0.1339875858978423,0.5408131197501934,0.00314559860457217,0.322053695747392
1893,0.3364349388024971,0.6180152264470776,0.035531065969732954,0.010018768780692544
1893,0.3364349388024971,0.6180152264470776,0.035531065969732954,0.010018768780692544
1159,0.6957004496884657,0.08021932072285565,0.21958185065098085,0.0044983789376978525
1159,0.6957004496884657,0.08021932072285565,0.21958185065098085,0.0044983789376978525
2049,0.009684881409089297,0.30168864877548995,0.551564269620789,0.1370622001946318
3114,0.01163885543917358,0.6954964438497552,0.03227410818787809,0.2605905925231931
1810,0.27603940843254676,0.027912220298368554,0.38109753097205684,0.3149508402970279
2036,0.005018347080341933,0.47771386422027545,0.035950476264448264,0.48131731243493436
99,0.5570372205014195,0.4248826009213836,0.004805412528397134,0.013274766048800074
99,0.5570372205014195,0.4248826009213836,0.004805412528397134,0.013274766048800074
1630,0.5491464701010534,0.07633140245486442,0.02823254136519773,0.34628958607888444
2245,0.6076314242193993,0.22686488720685913,0.16445806165451968,0.0010456269192219753
2372,0.4663510819322948,0.493717936244265,0.0003263065728799014,0.03960467525056013
1694,0.05788704930367248,0.7420255532982387,0.04196658949858824,0.15812080789950048
1430,0.08862695405013553,0.3107711350095992,0.009997917113909117,0.5906039938263562
1386,0.0010079844365998706,0.02423448055127488,0.641138058356875,0.33361947665525016
4148,0.13617617642175628,0.6720684071269214,0.18630652459570146,0.005448891855620623
3048,0.2727941193631641,0.3968269078467779,0.0020327607526561685,0.3283462120374018
1346,0.128856068677255,0.7908127744139849,0.02165502532452842,0.05867613158423174
1108,0.02121461796922871,0.3346343926801759,0.010034561706247943,0.6341164276443474
363,0.12214881490064813,4.1608985894679506e-05,0.0020364984785462732,0.875773077634911
1539,0.5789992585551667,0.2187371129450871,0.15402296155029285,0.048240666949453274
4709,0.01985635840887426,0.17269483131995508,0.7810450068502794,0.026403803420891075
3300,0.0075978328250484815,0.23110913979728925,0.017759224103836572,0.7435338032738257
2503,0.021170420428427077,0.02879598089909847,0.3103316077548506,0.6397019909176239
3486,0.0007876015820902824,0.3736516814434004,0.34877683546509286,0.2767838815094165
1933,0.18547416138657138,0.01172038211347284,0.5229098298056883,0.2798956266942674
1933,0.18547416138657138,0.01172038211347284,0.5229098298056883,0.2798956266942674
1331,0.00510060135093396,0.24574975304900362,0.5701449436611531,0.17900470193890933
2785,0.3300268850863911,0.00039714882260329494,0.47976728730925633,0.18980867878174942
1560,0.3304132257350513,0.6283197871567335,0.03275622089147471,0.008510766216740495
3083,0.08949433622572195,0.863362416489679,0.044497144597108004,0.0026461026874909583
4522,0.13680240533002377,0.11999197089641594,0.07351570018692213,0.6696899235866383
848,0.629221359562246,0.11771399347120577,0.012808123665288173,0.24025652330126004
2929,0.006433444733837169,0.4624186958986149,0.5064720138502777,0.02467584551727024
2929,0.006433444733837169,0.4624186958986149,0.5064720138502777,0.02467584551727024
2866,0.12789842043865912,0.3999827410391664,0.17994655121617742,0.29217228730599704
1758,0.49747012862568024,0.478140449509667,0.0037803763067586833,0.02060904555789405
21,0.297867434183845,0.1130663300482624,0.20596827159052172,0.3830979641773709
1340,0.3174847537980602,0.6130220031896244,0.06479464241316346,0.004698600599152112
4078,0.016225302708255535,0.43059942986973554,0.21182761041089518,0.34134765701111375
2618,0.022229148431485775,0.40463790084189194,0.338595620786558,0.2345373299400644
846,0.5690235144352839,0.03684687205576844,0.3933596904817184,0.0007699230272293107
4119,0.001281092343139418,0.1606041685078471,0.43526200965244677,0.40285272949656664
2227,0.025400078595260868,0.15333887313499187,0.8019527185548252,0.019308329714922023
1362,0.012351881752440898,0.7017219341183394,0.032176690387560124,0.2537494937416596
1044,0.6704876079976106,0.010642751892364615,0.04258537568852032,0.27628426442150444
2705,0.37892839977416165,0.016154783778507688,0.5765596059840923,0.02835721046323834
2275,0.009758987019390028,0.92045238245252,0.007420700455727689,0.06236793007236223
405,0.07046639362626266,0.30384168762643676,0.2603725940792498,0.3653193246680508
2129,0.6972686915472336,0.0016428838011955653,0.29004033784942074,0.011048086802150097
2246,0.03785877969617668,0.5860403656499169,0.2911008341662618,0.08500002048764452
3906,0.22482406181610082,0.46275238169478206,0.30968676929503175,0.002736787194085507
2678,0.13753888850552315,0.042320632989852315,0.3012836617461417,0.5188568167584828
2678,0.13753888850552315,0.042320632989852315,0.3012836617461417,0.5188568167584828
948,0.2816861541851776,0.25878827485587713,0.4526460999565899,0.00687947100235534
948,0.2816861541851776,0.25878827485587713,0.4526460999565899,0.00687947100235534
1819,0.4746500537292206,0.0633035749264096,0.1546064394843064,0.3074399318600635
4794,0.02385016900012753,0.17898119018142328,0.022270251887479456,0.7748983889309696
401,0.0011795689025214586,0.4017970998112886,0.5776054009182733,0.019417930367916655
123,0.38073999330356334,0.018798891599330528,0.01293056859732067,0.5875305464997855
3141,0.5516181562700014,0.01928676119418935,0.005145504170441814,0.42394957836536745
3404,0.0006067935110305596,0.2871525252778579,0.4717384516602227,0.24050222955088887
1841,0.06316543178999695,0.7631965647343479,0.11165602187093165,0.06198198160472348
694,0.34910945390118664,0.3497637366132514,0.29687280210334915,0.004254007382212716
694,0.34910945390118664,0.3497637366132514,0.29687280210334915,0.004254007382212716
4626,0.21547520427877223,0.21387374097254172,0.2235862148870715,0.34706483986161446
1172,0.10325270448245526,0.13377756111825315,0.014336082177162916,0.7486336522221286
1172,0.10325270448245526,0.13377756111825315,0.014336082177162916,0.7486336522221286
2205,0.419623885651435,0.07681911281706934,0.07717416033583487,0.4263828411956609
2205,0.419623885651435,0.07681911281706934,0.07717416033583487,0.4263828411956609
2205,0.419623885651435,0.07681911281706934,0.07717416033583487,0.4263828411956609
1623,0.15615918031483914,0.4573855172726674,0.004130076005107063,0.3823252264073863
4708,0.6991941045178623,0.029119311461972514,0.16380021197362696,0.10788637204653807
1792,0.008221222256080114,0.013026625978652999,0.7549670398307132,0.2237851119345536
904,0.1482364667668412,0.005368717933059469,0.6106909256155322,0.2357038896845671
350,0.3900640504678941,0.2172678522152658,0.22959123786506452,0.16307685945177544
3084,0.20244490074813587,0.006533593968656577,0.17164837994453863,0.6193731253386691
2636,0.6602404872117125,0.06273789012032853,0.22352761696671034,0.05349400570124863
2636,0.6602404872117125,0.06273789012032853,0.22352761696671034,0.05349400570124863
4911,0.7343741292307454,0.05134116579565586,0.18347959530729072,0.03080510966630792
4108,0.21734693451628745,0.171163081466058,0.017549054859705718,0.5939409291579488
3191,0.26576892819165937,0.7261394116559222,0.0019556085787248404,0.006136051573693537
4606,0.49080530443561216,0.12922667299558532,0.06186403826670716,0.31810398430209536
486,0.0008163588673342128,0.2745816865070728,0.20840678617634514,0.5161951684492478
126,0.0003914342399853184,0.36383651499972025,0.01691823809567268,0.6188538126646217
2774,0.32767676558745823,0.017300432630943153,0.6187763964041648,0.03624640537743372
737,0.27662527714552126,0.092506935938625,0.3682848269781451,0.26258295993770864
1093,0.11965187745705737,0.019045407076481682,0.2907386841961952,0.5705640312702658
751,0.0095865182816886,0.7714390120763324,0.16746957127930795,0.05150489836267128
194,0.24626464576455698,0.009254885899658838,0.01439055544442991,0.7300899128913543
1376,0.6107649127422309,0.09423231704962937,0.2739752894502145,0.021027480757925224
2120,0.014132288537142509,0.07024083547843017,0.30332046984040667,0.6123064061440207
754,0.3352393490029008,0.5720107056305284,0.06888528967625593,0.02386465569031486
3345,0.33082411342095236,0.18542880622073565,0.165963542925712,0.3177835374325999
1215,0.49763720464127836,0.0005513953616318704,0.10731665859167543,0.3944947414054144
1723,0.18481644361282407,0.3538238758909471,0.39411947932735747,0.06724020116887137
4627,0.22373720378391923,0.22794820099025817,0.21176798704158947,0.33654660818423315
4627,0.22373720378391923,0.22794820099025817,0.21176798704158947,0.33654660818423315
222,0.5371727885323162,0.0038208635003847686,0.1485066523960164,0.31049969557128265
1508,0.0020275585858922623,0.2439055077643643,0.7420044691889636,0.012062464460779838
2154,0.7683786220333529,0.003170229665778022,0.1311429563314896,0.09730819196937944
2154,0.7683786220333529,0.003170229665778022,0.1311429563314896,0.09730819196937944
3123,0.020289054609753436,0.008428862617334953,0.17503556195730813,0.7962465208156035
1012,0.18550507366879063,0.5253197941635672,0.06703367374902458,0.2221414584186176
1012,0.18550507366879063,0.5253197941635672,0.06703367374902458,0.2221414584186176
1012,0.18550507366879063,0.5253197941635672,0.06703367374902458,0.2221414584186176
3851,0.000520135521771833,0.6769965040969619,0.030851471437329164,0.29163188894393716
3851,0.000520135521771833,0.6769965040969619,0.030851471437329164,0.29163188894393716
4103,0.09308163933950217,0.0696212323858142,0.4160716107680287,0.42122551750665493
4282,0.05976405569285553,0.005597024514876332,0.4639692463781155,0.47066967341415267
4282,0.05976405569285553,0.005597024514876332,0.4639692463781155,0.47066967341415267
4913,0.08703776444557497,0.010602604104637094,0.3469588885327633,0.5554007429170247
2000,0.6449359064480477,0.021662412062276766,0.008789613521559173,0.32461206796811626
4567,0.15591410186638477,0.013712725265248693,0.785907791781239,0.044465381087127324
910,0.286300645047337,0.24541228519467595,0.006333771595366787,0.46195329816262015
1359,0.0040895821574082865,0.31763913615332795,0.4343681421878935,0.24390313950137035
4139,0.46450143808437044,0.03461567928742297,0.49934817561668543,0.0015347070115210818
2683,0.2709423942955923,0.0418770237920456,0.029803203002568456,0.6573773789097936
1662,0.01915083806284509,0.3048744218785383,0.010563268509090234,0.6654114715495264
3869,0.6753615526323012,0.2476272624327735,0.0016611669813432792,0.07535001795358204
4688,0.24671771099555195,0.025954989506734406,0.6775338450851501,0.04979345441256352
4847,0.0072272621547769126,0.03637388726729354,0.19907181484510358,0.757327035732826
1779,0.01348383794959425,0.006942973667251918,0.0753724685228768,0.9042007198602771
1297,0.12458234322873546,0.3033071156774009,0.55060486196287,0.021505679130993705
2050,0.1841724523397012,0.26331363069605873,0.5514110839666204,0.0011028329976196785
4469,0.1645672968683314,0.67108909041435,0.0450067720981894,0.11933684061912919
2664,0.21809903260527522,0.002786722134446562,0.5120865213331178,0.26702772392716034
3882,0.6662196152760984,0.26803608503302717,0.006754818344164148,0.05898948134671045
2821,0.8342787916974391,0.137173151965331,0.027833670910693463,0.0007143854265361998
2527,0.4706326620366992,0.0182803325537857,0.499561369631566,0.01152563577794918
4233,0.27371864933684775,0.09838890621638076,0.007030918967807756,0.6208615254789638
523,0.22076705085256007,0.2305685304104168,0.5189886022454285,0.029675816491594665
1633,0.5671160865643889,0.389709847659346,0.036098435751846764,0.0070756300244182386
4452,0.49035544334402603,0.45596833255289787,0.05177332844677247,0.0019028956563035774
1484,0.6688057433416809,0.1786051084576844,0.14288903750944548,0.009700110691189121
2562,0.5118383987492382,0.19200669686753263,0.0039035258007131144,0.29225137858251604
52,0.49327791677630667,0.28763402239806485,0.008208789680352394,0.21087927114527608
3201,0.18809983791249774,0.17058070563877611,0.008057502832320651,0.6332619536164055
3109,0.019168530425837445,0.21777169389739995,0.7291256883096751,0.03393408736708761
4156,0.06200646062479826,0.5252649345598416,0.03250575360670004,0.3802228512086601
3369,0.013477190173913444,0.0261667088356698,0.196346015781325,0.7640100852090919
1525,0.004770174997440751,0.7958540009757916,0.18311819926470335,0.016257624762064323
637,0.2059198309754267,0.741657408075461,0.04989629010077885,0.0025264708483334164
4511,0.03215037228649669,0.604700945260389,0.3626832450523852,0.000465437400729077
1979,0.5738919391509367,0.0130365580984149,0.2771993125389519,0.13587219021169644
